Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alaska,State_Arizona,State_California,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maryland,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Nebraska,State_New Hampshire,State_New York,State_North Dakota,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,State_Washington,State_West Virginia,State_Wyoming,City_Anchorage,City_Atlanta,City_Baltimore,City_Boise,City_Charleston,City_Cheyenne,City_Chicago,City_Dallas,City_Des Moines,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Jackson,City_Knoxville,City_Los Angeles,City_Louisville,City_Manchester,City_Miami,City_Minneapolis,City_New Orleans,City_New York,City_Omaha,City_Philadelphia,City_Phoenix,City_Providence,City_Richmond,City_Seattle,City_Sioux Falls,City_St. Louis,City_Wichita,City_Wilmington,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Foot Locker,2021-09-13,45.0,225,10125.0,0.1056953088227603,September,13,40.0,0.3152400835073069,37,32.0,0.3544093178036606,0.13731061498385833,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-19,15.0,300,4500.0,0.040975890382302184,September,19,35.0,0.0,37,45.0,0.3544093178036606,0.1373037495222275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-09-19,14.0,75,1050.0,0.0011636420689294493,September,19,5.0,0.0,37,15.0,0.3544093178036606,0.1373037495222275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-24,34.0,145,4930.0,0.004947439987448355,September,24,4.0,0.3778705636743215,38,34.0,0.4861896838602331,0.13730392241559425,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-24,43.0,128,5504.0,0.006987082265571884,September,24,5.0,0.3778705636743215,38,34.0,0.4861896838602331,0.13730392241559425,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-24,45.0,425,19125.0,0.17482741488415876,September,24,35.0,0.3778705636743215,38,43.0,0.4861896838602331,0.13730392241559425,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-25,34.0,78,2652.0,0.002564719418440458,September,25,4.0,0.40709812108559507,38,45.0,0.4861896838602331,0.13727942464049644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-09-25,47.0,65,3055.0,0.003785105381517703,September,25,5.0,0.40709812108559507,38,34.0,0.4861896838602331,0.13727942464049644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-09-25,50.0,250,12500.0,0.11419381831494167,September,25,35.0,0.40709812108559507,38,47.0,0.4861896838602331,0.13727942464049644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-06,35.0,150,5250.0,0.040975890382302184,October,6,30.0,0.32359081419624225,40,35.0,0.4908485856905159,0.1373115597865325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-06,34.0,39,1326.0,0.0011777626693164583,October,6,4.0,0.32359081419624225,40,35.0,0.4908485856905159,0.1373115597865325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-07,41.0,176,7216.0,0.007338528319648553,October,7,4.0,0.3162839248434238,40,34.0,0.4908485856905159,0.13735650877438607,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-07,45.0,675,30375.0,0.19836174886250718,October,7,25.0,0.25052192066805845,40,41.0,0.4908485856905159,0.13735650877438607,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-08,50.0,100,5000.0,0.05208932587207782,October,8,40.0,0.5123173277661796,40,45.0,0.4908485856905159,0.13723518068277019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-08,40.0,30,1200.0,0.0010459703990377072,October,8,4.0,0.5123173277661796,40,50.0,0.4908485856905159,0.13723518068277019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-08,45.0,29,1305.0,0.0014970451336227184,October,8,5.0,0.5123173277661796,40,40.0,0.4908485856905159,0.13723518068277019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-12,45.0,150,6750.0,0.05274305737147639,October,12,30.0,0.49634655532359084,41,45.0,0.594009983361065,0.13726634878316318,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-12,43.0,42,1806.0,0.0016798284608545576,October,12,4.0,0.49634655532359084,41,45.0,0.594009983361065,0.13726634878316318,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-15,50.0,52,2600.0,0.0038700904764395164,October,15,6.0,0.4530271398747391,41,43.0,0.594009983361065,0.13730828702245823,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-15,55.0,200,11000.0,0.11484754981434024,October,15,40.0,0.4530271398747391,41,50.0,0.594009983361065,0.13730828702245823,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-18,25.0,250,6250.0,0.05699231211756707,October,18,35.0,0.33402922755741127,42,25.0,0.48188915909381813,0.13730010912200077,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-18,23.0,73,1679.0,0.0019860362951728467,October,18,5.0,0.33402922755741127,42,25.0,0.48188915909381813,0.13730010912200077,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-19,52.0,60,3120.0,0.002238376653940693,October,19,3.0,0.5010438413361169,42,23.0,0.48188915909381813,0.13730202175083078,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-19,59.0,54,3186.0,0.0031232676115265936,October,19,4.0,0.5010438413361169,42,52.0,0.48188915909381813,0.13730202175083078,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-19,65.0,200,13000.0,0.10177291982636891,October,19,30.0,0.5010438413361169,42,59.0,0.48188915909381813,0.13730202175083078,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-23,31.0,111,3441.0,0.0033899900632812095,October,23,4.0,0.4572025052192067,42,65.0,0.48188915909381813,0.13729393572829274,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-23,44.0,91,4004.0,0.005025887767376183,October,23,5.0,0.4572025052192067,42,31.0,0.48188915909381813,0.13729393572829274,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-23,45.0,325,14625.0,0.13364233042204904,October,23,35.0,0.5073068893528184,42,44.0,0.48188915909381813,0.13729393572829274,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-24,35.0,225,7875.0,0.0821609748444119,October,24,40.0,0.3862212943632568,42,45.0,0.48188915909381813,0.13722656365599917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-24,39.0,119,4641.0,0.004645154542126459,October,24,4.0,0.3862212943632568,42,35.0,0.48188915909381813,0.13722656365599917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-24,46.0,95,4370.0,0.0055044192249359344,October,24,5.0,0.3862212943632568,42,39.0,0.48188915909381813,0.13722656365599917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-24,28.0,72,2016.0,0.0018994822446524763,October,24,4.0,0.3862212943632568,42,46.0,0.48188915909381813,0.13722656365599917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-24,33.0,56,1848.0,0.002206997541969562,October,24,5.0,0.3862212943632568,42,28.0,0.48188915909381813,0.13722656365599917,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-10-24,50.0,350,17500.0,0.15995502327284136,October,24,35.0,0.3862212943632568,42,33.0,0.48188915909381813,0.13722656365599917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-10-30,35.0,175,6125.0,0.06385649286125201,October,30,40.0,0.47807933194154495,43,35.0,0.2745424292845259,0.13731649076186983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-30,25.0,54,1350.0,0.0015558809685685894,October,30,5.0,0.5010438413361169,43,35.0,0.2745424292845259,0.13731649076186983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-10-30,34.0,46,1564.0,0.001835678050311176,October,30,5.0,0.3507306889352819,43,25.0,0.2745424292845259,0.13731649076186983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-04,36.0,103,3708.0,0.003669264159824277,November,4,4.0,0.5010438413361169,44,36.0,0.5027335393391967,0.13730762854669293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-04,51.0,80,4080.0,0.0051252549552847654,November,4,5.0,0.5010438413361169,44,36.0,0.5027335393391967,0.13730762854669293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-04,55.0,295,16225.0,0.12707232885309344,November,4,30.0,0.3041057759220599,44,51.0,0.5027335393391967,0.13730762854669293,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-11-05,40.0,175,7000.0,0.07300873385283196,November,5,40.0,0.4989561586638832,44,55.0,0.5027335393391967,0.13730805725821407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-05,29.0,58,1682.0,0.001989958684169238,November,5,5.0,0.4989561586638832,44,40.0,0.5027335393391967,0.13730805725821407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-05,36.0,51,1836.0,0.0021913079859839967,November,5,5.0,0.4989561586638832,44,29.0,0.5027335393391967,0.13730805725821407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-06,43.0,202,8686.0,0.0066047800847236025,November,6,3.0,0.25052192066805845,44,36.0,0.5027335393391967,0.13733422297811784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-06,45.0,695,31275.0,0.20424533235709427,November,6,25.0,0.25052192066805845,44,43.0,0.5027335393391967,0.13733422297811784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-09,40.0,195,7800.0,0.06098007426389833,November,9,30.0,0.4258872651356994,45,40.0,0.37104825291181376,0.13732917256536722,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Foot Locker,2021-11-09,39.0,53,2067.0,0.0019528267350033997,November,9,4.0,0.4258872651356994,45,40.0,0.37104825291181376,0.13732917256536722,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-11,40.0,150,6000.0,0.05470425186967209,November,11,35.0,0.30532359081419624,45,39.0,0.37104825291181376,0.13730331480652738,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-11,27.0,51,1377.0,0.0012311071596673813,November,11,4.0,0.30532359081419624,45,40.0,0.37104825291181376,0.13730331480652738,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-11,38.0,38,1444.0,0.0016787824904555201,November,11,5.0,0.30532359081419624,45,27.0,0.37104825291181376,0.13730331480652738,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-13,25.0,220,5500.0,0.05012813137388211,November,13,35.0,0.419624217118998,45,38.0,0.37104825291181376,0.13730026120959066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-13,23.0,55,1265.0,0.0014447466136708331,November,13,5.0,0.419624217118998,45,25.0,0.37104825291181376,0.13730026120959066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Foot Locker,2021-11-17,55.0,150,8250.0,0.07529679410072694,November,17,35.0,0.3041057759220599,46,55.0,0.5631523218877629,0.1373083041974172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Foot Locker,2021-11-17,32.0,77,2464.0,0.003012394749228597,November,17,5.0,0.3041057759220599,46,55.0,0.5631523218877629,0.1373083041974172,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
