Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Maryland,State_Massachusetts,State_Michigan,State_Mississippi,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,City_Albuquerque,City_Atlanta,City_Baltimore,City_Billings,City_Birmingham,City_Boise,City_Boston,City_Charleston,City_Charlotte,City_Chicago,City_Dallas,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Houston,City_Jackson,City_Knoxville,City_Miami,City_New York,City_Newark,City_Omaha,City_Orlando,City_Providence,City_Richmond,City_Sioux Falls,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Sports Direct,2021-07-15,50.0,575,28750.0,0.2522844907969416,July,15,30.0,0.30487804878048785,28,46.0,0.4949560689879596,0.8623289488562076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-07-20,40.0,200,8000.0,0.08148281075349786,July,20,35.0,0.44512195121951226,29,40.0,0.4168564920273348,0.8623731118841309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-07-20,37.0,60,2220.0,0.002635477253614545,July,20,5.0,0.44512195121951226,29,40.0,0.4168564920273348,0.8623731118841309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-03,54.0,210,11340.0,0.016006389888775122,August,3,5.0,0.3658536585365854,31,54.0,0.4290053151100987,0.8828516768263259,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-03,28.0,138,3864.0,0.006178769101932098,August,3,6.0,0.3658536585365854,31,54.0,0.4290053151100987,0.8828516768263259,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-03,55.0,725,39875.0,0.46706943608762413,August,3,40.0,0.3658536585365854,31,28.0,0.4290053151100987,0.8828516768263259,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-03,30.0,475,14250.0,0.1665171235648261,August,3,40.0,0.3658536585365854,31,55.0,0.4290053151100987,0.8828516768263259,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-04,36.0,107,3852.0,0.0038986766315152422,August,4,4.0,0.40742793791574283,31,30.0,0.4290053151100987,0.8706443928641445,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-04,41.0,85,3485.0,0.003468227075628932,August,4,4.0,0.4085365853658537,31,36.0,0.4290053151100987,0.8706443928641445,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-04,45.0,325,14625.0,0.12803176647349218,August,4,30.0,0.060975609756097573,31,41.0,0.4290053151100987,0.8706443928641445,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-09,40.0,225,9000.0,0.0785505930703486,August,9,30.0,0.5304878048780488,32,40.0,0.34517843583902813,0.8591476344371768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-09,26.0,136,3536.0,0.0035280443163651764,August,9,4.0,0.5304878048780488,32,40.0,0.34517843583902813,0.8591476344371768,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-09,32.0,128,4096.0,0.005385897440408541,August,9,5.0,0.5304878048780488,32,26.0,0.34517843583902813,0.8591476344371768,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-09,37.0,63,2331.0,0.002114715393087238,August,9,4.0,0.5304878048780488,32,32.0,0.34517843583902813,0.8591476344371768,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-09,35.0,425,14875.0,0.1738476677726992,August,9,40.0,0.5304878048780488,32,37.0,0.34517843583902813,0.8591476344371768,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-13,27.0,158,4266.0,0.004384251879844757,August,13,4.0,0.47560975609756095,32,35.0,0.34517843583902813,0.8620109987575884,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-13,54.0,150,8100.0,0.011256197242073338,August,13,5.0,0.47560975609756095,32,27.0,0.34517843583902813,0.8620109987575884,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-13,42.0,150,6300.0,0.0067699041868549865,August,13,4.0,0.47560975609756095,32,54.0,0.34517843583902813,0.8620109987575884,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-13,30.0,525,15750.0,0.1379280011541209,August,13,30.0,0.47560975609756095,32,42.0,0.34517843583902813,0.8620109987575884,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-13,55.0,500,27500.0,0.2816066676284341,August,13,35.0,0.47560975609756095,32,30.0,0.34517843583902813,0.8620109987575884,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-14,29.0,85,2465.0,0.0015490906020077483,August,14,3.0,0.41463414634146345,32,55.0,0.34517843583902813,0.8648809841698861,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-14,42.0,69,2898.0,0.0019299856790488358,August,14,3.0,0.41463414634146345,32,29.0,0.34517843583902813,0.8648809841698861,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-14,45.0,275,12375.0,0.09009620019774878,August,14,25.0,0.41463414634146345,32,42.0,0.34517843583902813,0.8648809841698861,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-15,20.0,144,2880.0,0.0036031090890537975,August,15,5.0,0.0,32,45.0,0.34517843583902813,0.8604314508561477,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-15,27.0,117,3159.0,0.004938441021959965,August,15,6.0,0.40742793791574283,32,20.0,0.34517843583902813,0.8604314508561477,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-15,30.0,450,13500.0,0.17751293987663577,August,15,45.0,0.4207317073170732,32,27.0,0.34517843583902813,0.8604314508561477,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-16,42.0,144,6048.0,0.006474336644393543,August,16,4.0,0.30487804878048785,33,42.0,0.22045051885598582,0.8611603275465579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-16,45.0,575,25875.0,0.22699411327977934,August,16,30.0,0.30487804878048785,33,42.0,0.22045051885598582,0.8611603275465579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-19,27.0,143,3861.0,0.0027771033677106535,August,19,3.0,0.0,33,45.0,0.22045051885598582,0.8611193276938376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-19,34.0,119,4046.0,0.004126216723727623,August,19,4.0,0.4979674796747968,33,27.0,0.22045051885598582,0.8611193276938376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-19,35.0,475,16625.0,0.1456250725723877,August,19,30.0,0.47560975609756095,33,34.0,0.22045051885598582,0.8611193276938376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-21,15.0,475,7125.0,0.09339494509129168,August,21,45.0,0.5487804878048781,33,35.0,0.22045051885598582,0.8606277078034529,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-21,40.0,200,8000.0,0.08148281075349786,August,21,35.0,0.5487804878048781,33,15.0,0.22045051885598582,0.8606277078034529,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Sports Direct,2021-08-21,11.0,152,1672.0,0.001832049608431651,August,21,5.0,0.5487804878048781,33,40.0,0.22045051885598582,0.8606277078034529,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-21,14.0,119,1666.0,0.0023117604213948677,August,21,6.0,0.5487804878048781,33,11.0,0.22045051885598582,0.8606277078034529,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-21,39.0,60,2340.0,0.0028114103146035,August,21,5.0,0.5487804878048781,33,14.0,0.22045051885598582,0.8606277078034529,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-25,20.0,155,3100.0,0.0030166655524239473,August,25,4.0,0.6783536585365854,34,20.0,0.06697038724373577,0.8603352907346371,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-25,28.0,145,4060.0,0.005333117522111854,August,25,5.0,0.2548780487804878,34,20.0,0.06697038724373577,0.8603352907346371,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-25,30.0,500,15000.0,0.15332214399065447,August,25,35.0,0.6783536585365854,34,28.0,0.06697038724373577,0.8603352907346371,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-27,15.0,575,8625.0,0.11318741445254911,August,27,45.0,0.5487804878048781,34,30.0,0.06697038724373577,0.8610198876801056,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-27,11.0,190,2090.0,0.0024448831042098436,August,27,5.0,0.30487804878048785,34,15.0,0.06697038724373577,0.8610198876801056,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-27,15.0,173,2595.0,0.003946178557982259,August,27,6.0,0.44817073170731714,34,11.0,0.06697038724373577,0.8610198876801056,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-31,20.0,179,3580.0,0.0035796513475886034,August,31,4.0,0.16056910569105692,35,20.0,0.3467671280883126,0.8611086435186999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-08-31,25.0,152,3800.0,0.004951929223302452,August,31,5.0,0.5442073170731707,35,20.0,0.3467671280883126,0.8611086435186999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
Sports Direct,2021-08-31,25.0,525,13125.0,0.1340794654449875,August,31,35.0,0.47560975609756095,35,25.0,0.3467671280883126,0.8611086435186999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
Sports Direct,2021-09-02,35.0,228,7980.0,0.011080264181084383,September,2,5.0,0.46602787456445993,35,25.0,0.3467671280883126,0.8619341269242541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-02,44.0,189,8316.0,0.014011308977160372,September,2,6.0,0.1670731707317073,35,35.0,0.3467671280883126,0.8619341269242541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-02,28.0,175,4900.0,0.006564648949034539,September,2,5.0,0.44756097560975616,35,44.0,0.3467671280883126,0.8619341269242541,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-02,45.0,650,29250.0,0.3853338681698388,September,2,45.0,0.17225609756097565,35,28.0,0.3467671280883126,0.8619341269242541,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-02,30.0,625,18750.0,0.21929704186151255,September,2,40.0,0.0,35,45.0,0.3467671280883126,0.8619341269242541,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-03,45.0,200,9000.0,0.0785505930703486,September,3,30.0,0.5487804878048781,35,30.0,0.3467671280883126,0.8577494372834882,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-03,33.0,64,2112.0,0.0012385687493622426,September,3,3.0,0.41463414634146345,35,45.0,0.3467671280883126,0.8577494372834882,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-03,41.0,60,2460.0,0.0022660178255377397,September,3,4.0,0.5487804878048781,35,33.0,0.3467671280883126,0.8577494372834882,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-05,43.0,203,8729.0,0.012178379703423779,September,5,5.0,0.35975609756097565,35,41.0,0.3467671280883126,0.8636529952121322,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-05,56.0,182,10192.0,0.014323296938647454,September,5,5.0,0.35975609756097565,35,43.0,0.3467671280883126,0.8636529952121322,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-05,60.0,675,40500.0,0.47439998029549724,September,5,40.0,0.35975609756097565,35,56.0,0.3467671280883126,0.8636529952121322,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-06,19.0,200,3800.0,0.0038376865037057367,September,6,4.0,0.33292682926829265,36,19.0,0.2637813211845103,0.8611909069288218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-06,24.0,175,4200.0,0.005538372759932302,September,6,5.0,0.33292682926829265,36,19.0,0.2637813211845103,0.8611909069288218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-06,25.0,625,15625.0,0.15973637017254344,September,6,35.0,0.33292682926829265,36,24.0,0.2637813211845103,0.8611909069288218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-08,31.0,322,9982.0,0.01694235377323636,September,8,6.0,0.4085365853658537,36,25.0,0.2637813211845103,0.8614370564533455,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-08,41.0,254,10414.0,0.01770238459670865,September,8,6.0,0.4085365853658537,36,31.0,0.2637813211845103,0.8614370564533455,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-08,45.0,975,43875.0,0.6426359698661853,September,8,50.0,0.4085365853658537,36,41.0,0.2637813211845103,0.8614370564533455,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
